Record Date,Security Type Description,Security Class Description,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
"2019-06-30","Marketable","Floating Rate Notes","409798.00","5.00","409803.00","5","2019","3","2019","2","06","30"
"2019-06-30","Nonmarketable","State and Local Government Series","47865.00","0.00","47865.00","10","2019","3","2019","2","06","30"
"2019-06-30","Marketable","Bills","2250354.00","580.00","2250934.00","1","2019","3","2019","2","06","30"
"2019-06-30","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2019","3","2019","2","06","30"
"2019-06-30","Marketable","Notes","9548047.00","6370.00","9554417.00","2","2019","3","2019","2","06","30"
"2019-06-30","Total Marketable","_","15906333.00","24566.00","15930899.00","7","2019","3","2019","2","06","30"
"2019-06-30","Total Public Debt Outstanding","_","16188422.00","5834861.00","22023283.00","15","2019","3","2019","2","06","30"
"2019-06-30","Marketable","Treasury Inflation-Protected Securities","1432115.00","348.00","1432463.00","4","2019","3","2019","2","06","30"
"2019-06-30","Nonmarketable","Domestic Series","29995.00","0.00","29995.00","8","2019","3","2019","2","06","30"
"2019-06-30","Marketable","Bonds","2266020.00","8453.00","2274474.00","3","2019","3","2019","2","06","30"
"2019-06-30","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2019","3","2019","2","06","30"
"2019-06-30","Total Nonmarketable","_","282089.00","5810295.00","6092383.00","14","2019","3","2019","2","06","30"
"2019-06-30","Nonmarketable","Other","1806.00","0.00","1806.00","13","2019","3","2019","2","06","30"
"2019-06-30","Nonmarketable","United States Savings Securities","153407.00","0.00","153407.00","11","2019","3","2019","2","06","30"
"2019-07-31","Marketable","Treasury Inflation-Protected Securities","1432181.00","355.00","1432536.00","4","2019","4","2019","3","07","31"
"2019-07-31","Total Nonmarketable","_","267112.00","5787117.00","6054228.00","14","2019","4","2019","3","07","31"
"2019-07-31","Marketable","Floating Rate Notes","388058.00","9.00","388067.00","5","2019","4","2019","3","07","31"
"2019-07-31","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2019","4","2019","3","07","31"
"2019-07-31","Total Public Debt Outstanding","_","16211185.00","5811184.00","22022369.00","15","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","Domestic Series","29995.00","0.00","29995.00","8","2019","4","2019","3","07","31"
"2019-07-31","Marketable","Bills","2205307.00","590.00","2205897.00","1","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","State and Local Government Series","43643.00","0.00","43643.00","10","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","Other","1827.00","0.00","1827.00","13","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","Government Account Series","38352.00","5787117.00","5825469.00","12","2019","4","2019","3","07","31"
"2019-07-31","Total Marketable","_","15944073.00","24067.00","15968140.00","7","2019","4","2019","3","07","31"
"2019-07-31","Nonmarketable","United States Savings Securities","153029.00","0.00","153029.00","11","2019","4","2019","3","07","31"
"2019-07-31","Marketable","Notes","9636337.00","5885.00","9642221.00","2","2019","4","2019","3","07","31"
"2019-07-31","Marketable","Bonds","2282191.00","8418.00","2290610.00","3","2019","4","2019","3","07","31"
"2019-08-31","Nonmarketable","Other","1859.00","0.00","1859.00","13","2019","4","2019","3","08","31"
"2019-08-31","Total Public Debt Outstanding","_","16596816.00","5863651.00","22460467.00","15","2019","4","2019","3","08","31"
"2019-08-31","Nonmarketable","Government Account Series","244960.00","5839653.00","6084613.00","12","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Bonds","2294496.00","8571.00","2303067.00","3","2019","4","2019","3","08","31"
"2019-08-31","Nonmarketable","United States Savings Securities","152642.00","0.00","152642.00","11","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Notes","9650801.00","5621.00","9656422.00","2","2019","4","2019","3","08","31"
"2019-08-31","Total Nonmarketable","_","474507.00","5839653.00","6314160.00","14","2019","4","2019","3","08","31"
"2019-08-31","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Bills","2331300.00","615.00","2331915.00","1","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Treasury Inflation-Protected Securities","1439650.00","376.00","1440026.00","4","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2019","4","2019","3","08","31"
"2019-08-31","Total Marketable","_","16122309.00","23998.00","16146307.00","7","2019","4","2019","3","08","31"
"2019-08-31","Nonmarketable","Domestic Series","29995.00","0.00","29995.00","8","2019","4","2019","3","08","31"
"2019-08-31","Nonmarketable","State and Local Government Series","44786.00","0.00","44786.00","10","2019","4","2019","3","08","31"
"2019-08-31","Marketable","Floating Rate Notes","406062.00","5.00","406067.00","5","2019","4","2019","3","08","31"
"2019-09-30","Nonmarketable","United States Savings Securities","152355.00","0.00","152355.00","11","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Bonds","2311517.00","7548.00","2319065.00","3","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Floating Rate Notes","424067.00","0.00","424067.00","5","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Bills","2376370.00","588.00","2376958.00","1","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Treasury Inflation-Protected Securities","1454698.00","959.00","1455657.00","4","2019","4","2019","3","09","30"
"2019-09-30","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2019","4","2019","3","09","30"
"2019-09-30","Total Nonmarketable","_","486455.00","5885606.00","6372061.00","14","2019","4","2019","3","09","30"
"2019-09-30","Nonmarketable","Other","1981.00","0.00","1981.00","13","2019","4","2019","3","09","30"
"2019-09-30","Total Public Debt Outstanding","_","16809092.00","5910309.00","22719402.00","15","2019","4","2019","3","09","30"
"2019-09-30","Nonmarketable","State and Local Government Series","53809.00","0.00","53809.00","10","2019","4","2019","3","09","30"
"2019-09-30","Nonmarketable","Domestic Series","29995.00","0.00","29995.00","8","2019","4","2019","3","09","30"
"2019-09-30","Nonmarketable","Government Account Series","248052.00","5885606.00","6133658.00","12","2019","4","2019","3","09","30"
"2019-09-30","Total Marketable","_","16322637.00","24703.00","16347340.00","7","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2019","4","2019","3","09","30"
"2019-09-30","Marketable","Notes","9755985.00","6798.00","9762784.00","2","2019","4","2019","3","09","30"
"2019-10-31","Nonmarketable","Domestic Series","25473.00","0.00","25473.00","8","2020","1","2019","4","10","31"
"2019-10-31","Total Nonmarketable","_","491851.00","6002435.00","6494286.00","14","2020","1","2019","4","10","31"
"2019-10-31","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2020","1","2019","4","10","31"
"2019-10-31","Nonmarketable","United States Savings Securities","152088.00","0.00","152088.00","11","2020","1","2019","4","10","31"
"2019-10-31","Nonmarketable","Other","2040.00","0.00","2040.00","13","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Bonds","2329496.00","5569.00","2335065.00","3","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Treasury Inflation-Protected Securities","1473489.00","955.00","1474444.00","4","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Floating Rate Notes","404755.00","29.00","404785.00","5","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Notes","9826407.00","8538.00","9834945.00","2","2020","1","2019","4","10","31"
"2019-10-31","Total Marketable","_","16489460.00","24664.00","16514124.00","7","2020","1","2019","4","10","31"
"2019-10-31","Nonmarketable","State and Local Government Series","62591.00","0.00","62591.00","10","2020","1","2019","4","10","31"
"2019-10-31","Total Public Debt Outstanding","_","16981311.00","6027099.00","23008410.00","15","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2020","1","2019","4","10","31"
"2019-10-31","Nonmarketable","Government Account Series","249394.00","6002435.00","6251829.00","12","2020","1","2019","4","10","31"
"2019-10-31","Marketable","Bills","2455312.00","763.00","2456075.00","1","2020","1","2019","4","10","31"
"2019-11-30","Marketable","Bonds","2357221.00","5837.00","2363058.00","3","2020","1","2019","4","11","30"
"2019-11-30","Marketable","Floating Rate Notes","422756.00","29.00","422785.00","5","2020","1","2019","4","11","30"
"2019-11-30","Marketable","Bills","2514687.00","441.00","2515128.00","1","2020","1","2019","4","11","30"
"2019-11-30","Total Nonmarketable","_","502243.00","5946210.00","6448454.00","14","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","State and Local Government Series","68865.00","0.00","68865.00","10","2020","1","2019","4","11","30"
"2019-11-30","Total Public Debt Outstanding","_","17105421.00","5970778.00","23076199.00","15","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","Other","1999.00","0.00","1999.00","13","2020","1","2019","4","11","30"
"2019-11-30","Marketable","Treasury Inflation-Protected Securities","1486555.00","981.00","1487536.00","4","2020","1","2019","4","11","30"
"2019-11-30","Marketable","Notes","9821958.00","8470.00","9830429.00","2","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","Government Account Series","253800.00","5946210.00","6200010.00","12","2020","1","2019","4","11","30"
"2019-11-30","Total Marketable","_","16603177.00","24568.00","16627745.00","7","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","United States Savings Securities","151842.00","0.00","151842.00","11","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","Domestic Series","25473.00","0.00","25473.00","8","2020","1","2019","4","11","30"
"2019-11-30","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2020","1","2019","4","11","30"
"2019-11-30","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2020","1","2019","4","11","30"
"2019-12-31","Total Nonmarketable","_","512549.00","6006695.00","6519244.00","14","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Notes","9920786.00","8444.00","9929231.00","2","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","United States Savings Securities","151347.00","0.00","151347.00","11","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2020","1","2019","4","12","31"
"2019-12-31","Total Public Debt Outstanding","_","17170442.00","6030938.00","23201380.00","15","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","Domestic Series","25473.00","0.00","25473.00","8","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","State and Local Government Series","77752.00","0.00","77752.00","10","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","Government Account Series","255668.00","6006695.00","6262363.00","12","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Bills","2416417.00","447.00","2416864.00","1","2020","1","2019","4","12","31"
"2019-12-31","Nonmarketable","Other","2045.00","0.00","2045.00","13","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Treasury Inflation-Protected Securities","1506394.00","970.00","1507365.00","4","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Floating Rate Notes","440783.00","27.00","440810.00","5","2020","1","2019","4","12","31"
"2019-12-31","Marketable","Bonds","2373513.00","5544.00","2379057.00","3","2020","1","2019","4","12","31"
"2019-12-31","Total Marketable","_","16657894.00","24243.00","16682136.00","7","2020","1","2019","4","12","31"
"2020-01-31","Marketable","Bills","2403862.00","429.00","2404291.00","1","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","State and Local Government Series","73720.00","0.00","73720.00","10","2020","2","2020","1","01","31"
"2020-01-31","Marketable","Bonds","2390076.00","5493.00","2395569.00","3","2020","2","2020","1","01","31"
"2020-01-31","Marketable","Notes","9990403.00","8333.00","9998736.00","2","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2020","2","2020","1","01","31"
"2020-01-31","Marketable","Floating Rate Notes","412991.00","35.00","413026.00","5","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","Government Account Series","264487.00","5987094.00","6251581.00","12","2020","2","2020","1","01","31"
"2020-01-31","Total Public Debt Outstanding","_","17212635.00","6011178.00","23223813.00","15","2020","2","2020","1","01","31"
"2020-01-31","Total Nonmarketable","_","516717.00","5987094.00","6503811.00","14","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","Domestic Series","25473.00","0.00","25473.00","8","2020","2","2020","1","01","31"
"2020-01-31","Total Marketable","_","16695918.00","24084.00","16720002.00","7","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","United States Savings Securities","150729.00","0.00","150729.00","11","2020","2","2020","1","01","31"
"2020-01-31","Marketable","Treasury Inflation-Protected Securities","1498585.00","985.00","1499571.00","4","2020","2","2020","1","01","31"
"2020-01-31","Nonmarketable","Other","2044.00","0.00","2044.00","13","2020","2","2020","1","01","31"
"2020-01-31","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2020","2","2020","1","01","31"
"2020-02-29","Nonmarketable","Foreign Series","264.00","0.00","264.00","9","2020","2","2020","1","02","29"
"2020-02-29","Marketable","Federal Financing Bank","0.00","8809.00","8809.00","6","2020","2","2020","1","02","29"
"2020-02-29","Nonmarketable","Other","2003.00","0.00","2003.00","13","2020","2","2020","1","02","29"
"2020-02-29","Marketable","Floating Rate Notes","431020.00","7.00","431026.00","5","2020","2","2020","1","02","29"
"2020-02-29","Total Nonmarketable","_","518703.00","5972731.00","6491434.00","14","2020","2","2020","1","02","29"
"2020-02-29","Marketable","Bills","2564220.00","363.00","2564583.00","1","2020","2","2020","1","02","29"
"2020-02-29","Total Public Debt Outstanding","_","17413050.00","5996909.00","23409959.00","15","2020","2","2020","1","02","29"
"2020-02-29","Marketable","Notes","9985777.00","8498.00","9994275.00","2","2020","2","2020","1","02","29"
"2020-02-29","Total Marketable","_","16894347.00","24178.00","16918525.00","7","2020","2","2020","1","02","29"
"2020-02-29","Nonmarketable","State and Local Government Series","76748.00","0.00","76748.00","10","2020","2","2020","1","02","29"
"2020-02-29","Nonmarketable","Government Account Series","263845.00","5972731.00","6236576.00","12","2020","2","2020","1","02","29"
