"COU","Country","INCOMEAW","Income as a percentage of the average wage","AVGRATES","Average tax rates and wedges","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","100","100","ALL_IN","All-in","2017","2017","PC","Percentage","0","Units",,,22.689945,,
"LTU","Lithuania","100","100","ALL_IN","All-in","2018","2018","PC","Percentage","0","Units",,,22.11198,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2000","2000","PC","Percentage","0","Units",,,30.551818,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2001","2001","PC","Percentage","0","Units",,,30.575229,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2002","2002","PC","Percentage","0","Units",,,30.042847,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2003","2003","PC","Percentage","0","Units",,,29.223291,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2004","2004","PC","Percentage","0","Units",,,29.696995,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2005","2005","PC","Percentage","0","Units",,,30.293354,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2006","2006","PC","Percentage","0","Units",,,28.561816,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2007","2007","PC","Percentage","0","Units",,,26.419425,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2008","2008","PC","Percentage","0","Units",,,24.287215,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2009","2009","PC","Percentage","0","Units",,,23.418354,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2010","2010","PC","Percentage","0","Units",,,23.333522,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2011","2011","PC","Percentage","0","Units",,,23.446474,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2012","2012","PC","Percentage","0","Units",,,23.603435,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2013","2013","PC","Percentage","0","Units",,,23.796106,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2014","2014","PC","Percentage","0","Units",,,23.891567,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2015","2015","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2016","2016","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2017","2017","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","133","133","ALL_IN","All-in","2018","2018","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2000","2000","PC","Percentage","0","Units",,,31.661029,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2001","2001","PC","Percentage","0","Units",,,31.679674,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2002","2002","PC","Percentage","0","Units",,,31.25568,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2003","2003","PC","Percentage","0","Units",,,30.60298,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2004","2004","PC","Percentage","0","Units",,,30.980242,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2005","2005","PC","Percentage","0","Units",,,31.455186,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2006","2006","PC","Percentage","0","Units",,,29.460378,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2007","2007","PC","Percentage","0","Units",,,27.148405,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2008","2008","PC","Percentage","0","Units",,,24.839519,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2009","2009","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2010","2010","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2011","2011","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2012","2012","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2013","2013","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2014","2014","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2015","2015","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2016","2016","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2017","2017","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","167","167","ALL_IN","All-in","2018","2018","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","100","100","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","133","133","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,3,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","167","167","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,22.184952,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,22.231426,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,21.174606,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,19.547726,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,20.488066,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,21.671882,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2006","2006","PC","Percentage","0","Units",,,21.214163,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2007","2007","PC","Percentage","0","Units",,,19.892292,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2008","2008","PC","Percentage","0","Units",,,18.61492,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2009","2009","PC","Percentage","0","Units",,,10.890165,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2010","2010","PC","Percentage","0","Units",,,10.721768,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2011","2011","PC","Percentage","0","Units",,,10.945986,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2012","2012","PC","Percentage","0","Units",,,11.257564,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2013","2013","PC","Percentage","0","Units",,,11.640032,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2014","2014","PC","Percentage","0","Units",,,10.942961,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2015","2015","PC","Percentage","0","Units",,,11.379157,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2016","2016","PC","Percentage","0","Units",,,10.953239,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2017","2017","PC","Percentage","0","Units",,,9.350664,,
"LTU","Lithuania","67","67","COMB_GOV","Combined central and sub-central government","2018","2018","PC","Percentage","0","Units",,,8.48803,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,25.753918,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,25.785055,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,25.076986,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,23.986976,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,24.617004,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,25.410161,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2006","2006","PC","Percentage","0","Units",,,24.105352,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2007","2007","PC","Percentage","0","Units",,,22.237836,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2008","2008","PC","Percentage","0","Units",,,20.391997,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2009","2009","PC","Percentage","0","Units",,,13.23641,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2010","2010","PC","Percentage","0","Units",,,13.123585,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2011","2011","PC","Percentage","0","Units",,,13.273811,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2012","2012","PC","Percentage","0","Units",,,13.482568,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2013","2013","PC","Percentage","0","Units",,,13.738821,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2014","2014","PC","Percentage","0","Units",,,13.568784,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2015","2015","PC","Percentage","0","Units",,,13.861035,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2016","2016","PC","Percentage","0","Units",,,13.97167,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2017","2017","PC","Percentage","0","Units",,,13.689945,,
"LTU","Lithuania","100","100","COMB_GOV","Combined central and sub-central government","2018","2018","PC","Percentage","0","Units",,,13.11198,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,27.551818,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,27.575229,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,27.042847,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,26.223291,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,26.696995,,
"LTU","Lithuania","133","133","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,27.293354,,
